date;Pivots;Valeur1(req);Valeur2(Mo)
2014/12/05:16:36:25.000;Pivot1;646.225341797;725.381896973
2014/12/05:16:36:25.500;Pivot2;2506.889648438;611.477478027
2014/12/05:16:36:26.000;Pivot2;1632.479736328;729.608886719
2014/12/05:16:36:26.500;Pivot1;435.233398438;646.712768555
2014/12/05:16:36:27.000;Pivot3;701.114685059;654.696472168
2014/12/05:16:36:27.500;Pivot3;319.783081055;241.94783020
2014/12/05:16:36:28.000;Pivot3;245.592971802;932.883361816
2014/12/05:16:36:28.500;Pivot2;2271.130371094;196.113555908
2014/12/05:16:36:29.000;Pivots4;2611.503173828;844.145568848
2014/12/05:16:36:29.500;Pivots4;2776.587158203;936.741149902
2014/12/05:16:36:30.000;Pivot2;2515.13281250;365.892211914
2014/12/05:16:36:30.500;Pivots4;1431.768554688;592.222167969
2014/12/05:16:36:31.000;Pivot1;1240.848266602;899.838623047
2014/12/05:16:36:31.500;Pivot1;2882.360839844;109.429000854
2014/12/05:16:36:32.000;Pivot2;1115.546386719;916.56817627
2014/12/05:16:36:32.500;Pivot2;519.253662109;360.371002197
2014/12/05:16:36:33.000;Pivots4;1140.835449219;871.170410156
2014/12/05:16:36:33.500;Pivot2;1581.690795898;800.445373535
2014/12/05:16:36:34.000;Pivot1;165.39175415;998.253417969
2014/12/05:16:36:34.500;Pivot3;1536.400024414;946.667724609
2014/12/05:16:36:35.000;Pivot3;1606.270629883;322.20791626
2014/12/05:16:36:35.500;Pivots4;2379.599365234;622.730834961
2014/12/05:16:36:36.000;Pivot3;332.453796387;468.977081299
2014/12/05:16:36:36.500;Pivot2;578.032714844;117.807891846
2014/12/05:16:36:37.000;Pivot2;1533.637207031;145.953445435
2014/12/05:16:36:37.500;Pivot3;1535.418457031;377.454956055
2014/12/05:16:36:38.000;Pivot3;637.692565918;468.677490234
2014/12/05:16:36:38.500;Pivot1;463.476470947;875.804504395
2014/12/05:16:36:39.000;Pivot3;2060.295898438;90.505264282
2014/12/05:16:36:39.500;Pivot3;209.551300049;272.302581787
2014/12/05:16:36:40.000;Pivot3;1767.272949219;287.602722168
2014/12/05:16:36:40.500;Pivot2;2464.230957031;610.620239258
2014/12/05:16:36:41.000;Pivot1;1775.069580078;426.827453613
2014/12/05:16:36:41.500;Pivot1;2346.670410156;199.953521729
2014/12/05:16:36:42.000;Pivot2;1776.63293457;453.098022461
2014/12/05:16:36:42.500;Pivot1;157.885665894;145.867889404
2014/12/05:16:36:43.000;Pivot2;1451.604003906;862.59979248
2014/12/05:16:36:43.500;Pivot2;1254.376464844;511.096862793
2014/12/05:16:36:44.000;Pivot1;2442.129150391;835.026123047
2014/12/05:16:36:44.500;Pivots4;1138.24987793;341.485534668
2014/12/05:16:36:45.000;Pivot3;1863.408691406;695.434204102
2014/12/05:16:36:45.500;Pivot3;183.715698242;444.59072876
2014/12/05:16:36:46.000;Pivots4;384.254974365;272.165100098
2014/12/05:16:36:46.500;Pivot3;2332.478515625;52.59280777
2014/12/05:16:36:47.000;Pivot1;2393.883300781;451.62713623
2014/12/05:16:36:47.500;Pivot3;1137.183837891;507.212341309
2014/12/05:16:36:48.000;Pivots4;1251.762207031;163.092178345
2014/12/05:16:36:48.500;Pivot3;1618.644042969;605.602355957
2014/12/05:16:36:49.000;Pivot3;2855.902832031;173.559509277
2014/12/05:16:36:49.500;Pivot1;2820.965576172;326.841430664
2014/12/05:16:36:50.000;Pivot2;918.216247559;995.284057617
2014/12/05:16:36:50.500;Pivot2;2901.764160156;341.088134766
2014/12/05:16:36:51.000;Pivot1;2283.673828125;199.861099243
2014/12/05:16:36:51.500;Pivots4;1921.138793945;885.876708984
2014/12/05:16:36:52.000;Pivot3;1801.607177734;655.454284668
2014/12/05:16:36:52.500;Pivot3;1692.71093750;387.90020752
2014/12/05:16:36:53.000;Pivot3;2554.602050781;627.527160645
2014/12/05:16:36:53.500;Pivot2;518.443603516;226.208480835
2014/12/05:16:36:54.000;Pivot1;2373.586669922;522.495300293
2014/12/05:16:36:54.500;Pivot3;1742.735839844;974.572021484
2014/12/05:16:36:55.000;Pivot2;640.801757812;804.30267334
2014/12/05:16:36:55.500;Pivot2;2362.947998047;203.153091431
2014/12/05:16:36:56.000;Pivot2;877.739868164;741.806945801
2014/12/05:16:36:56.500;Pivot3;1616.516845703;152.177642822
2014/12/05:16:36:57.000;Pivot3;1278.642944336;222.845169067
2014/12/05:16:36:57.500;Pivot3;1508.561279297;853.402709961
2014/12/05:16:36:58.000;Pivot1;1626.003051758;466.265594482
2014/12/05:16:36:58.500;Pivot1;538.684936523;747.477050781
2014/12/05:16:36:59.000;Pivots4;1780.387817383;875.432983398
2014/12/05:16:36:59.500;Pivot3;2357.828613281;431.251647949
2014/12/05:16:37:00.000;Pivot3;1188.924194336;124.628128052
2014/12/05:16:37:00.500;Pivots4;2322.715087891;936.426330566
2014/12/05:16:37:01.000;Pivot2;2894.474853516;879.301391602
2014/12/05:16:37:01.500;Pivots4;989.809204102;658.132629395
2014/12/05:16:37:02.000;Pivot2;2938.916992188;292.761199951
2014/12/05:16:37:02.500;Pivots4;2786.864746094;175.932540894
2014/12/05:16:37:03.000;Pivot3;1250.412353516;348.075164795
2014/12/05:16:37:03.500;Pivot3;1038.073608398;922.830444336
2014/12/05:16:37:04.000;Pivot1;745.99407959;746.751159668
2014/12/05:16:37:04.500;Pivots4;779.519958496;606.098754883
2014/12/05:16:37:05.000;Pivot2;2800.510498047;964.202758789
2014/12/05:16:37:05.500;Pivot1;2651.973388672;513.63659668
2014/12/05:16:37:06.000;Pivots4;862.669799805;969.673339844
2014/12/05:16:37:06.500;Pivot2;1775.862548828;186.132034302
2014/12/05:16:37:07.000;Pivot2;293.822631836;650.809936523
2014/12/05:16:37:07.500;Pivot1;612.320800781;459.167388916
2014/12/05:16:37:08.000;Pivot2;1868.805664062;215.585983276
2014/12/05:16:37:08.500;Pivot3;569.19152832;754.577392578
2014/12/05:16:37:09.000;Pivot2;1687.688232422;498.953552246
2014/12/05:16:37:09.500;Pivot3;782.484191895;251.59034729
2014/12/05:16:37:10.000;Pivot3;178.129943848;705.165710449
2014/12/05:16:37:10.500;Pivot3;1063.539306641;708.593811035
2014/12/05:16:37:11.000;Pivot3;519.16809082;427.890533447
2014/12/05:16:37:11.500;Pivot2;2657.635742188;624.586425781
2014/12/05:16:37:12.000;Pivots4;2335.992675781;287.310668945
2014/12/05:16:37:12.500;Pivot3;1379.39440918;927.60345459
2014/12/05:16:37:13.000;Pivot1;522.42388916;691.668762207
2014/12/05:16:37:13.500;Pivot2;2828.510742188;358.522888184
2014/12/05:16:37:14.000;Pivot2;962.625976562;750.015136719
2014/12/05:16:37:14.500;Pivot2;2511.395751953;673.822265625
2014/12/05:16:37:15.000;Pivot3;1288.745117188;95.102844238
2014/12/05:16:37:15.500;Pivots4;1701.517456055;187.021087646
2014/12/05:16:37:16.000;Pivot2;1517.760986328;51.853649139
2014/12/05:16:37:16.500;Pivot1;1425.787231445;785.922485352
2014/12/05:16:37:17.000;Pivots4;2523.445068359;746.016723633
2014/12/05:16:37:17.500;Pivots4;1914.405761719;532.37310791
2014/12/05:16:37:18.000;Pivot3;2280.91015625;522.515014648
2014/12/05:16:37:18.500;Pivot1;2056.225341797;192.377227783
2014/12/05:16:37:19.000;Pivot2;2758.237792969;248.514862061
2014/12/05:16:37:19.500;Pivot2;1955.937255859;802.097839355
2014/12/05:16:37:20.000;Pivot1;2856.954833984;696.986083984
2014/12/05:16:37:20.500;Pivot1;1149.203491211;657.905334473
2014/12/05:16:37:21.000;Pivot1;2228.985107422;833.987487793
2014/12/05:16:37:21.500;Pivots4;939.114868164;335.320465088
2014/12/05:16:37:22.000;Pivot2;428.886627197;503.212188721
2014/12/05:16:37:22.500;Pivots4;2224.913085938;239.860565186
2014/12/05:16:37:23.000;Pivots4;826.838500977;82.562187195
2014/12/05:16:37:23.500;Pivot1;2590.518798828;895.621826172
2014/12/05:16:37:24.000;Pivot1;588.63104248;517.34588623
2014/12/05:16:37:24.500;Pivot3;155.782730103;671.401245117
2014/12/05:16:37:25.000;Pivots4;475.826507568;407.780883789
2014/12/05:16:37:25.500;Pivot3;2103.155273438;766.521972656
2014/12/05:16:37:26.000;Pivots4;1882.840332031;234.047637939
2014/12/05:16:37:26.500;Pivot1;1823.239379883;154.826324463
2014/12/05:16:37:27.000;Pivot3;1581.832397461;311.413482666
2014/12/05:16:37:27.500;Pivot2;2056.969726562;416.84878540
2014/12/05:16:37:28.000;Pivot3;213.374725342;871.712402344
2014/12/05:16:37:28.500;Pivot2;393.412078857;791.582641602
2014/12/05:16:37:29.000;Pivot2;736.672058105;263.511474609
2014/12/05:16:37:29.500;Pivot1;1139.777709961;115.888885498
2014/12/05:16:37:30.000;Pivots4;2231.897216797;843.971069336
2014/12/05:16:37:30.500;Pivot3;2254.547851562;145.123199463
2014/12/05:16:37:31.000;Pivots4;2346.630615234;125.062561035
2014/12/05:16:37:31.500;Pivots4;201.873321533;442.424621582
2014/12/05:16:37:32.000;Pivot3;1164.589477539;329.353607178
2014/12/05:16:37:32.500;Pivot1;282.83605957;529.037231445
2014/12/05:16:37:33.000;Pivot2;987.335449219;856.923522949
2014/12/05:16:37:33.500;Pivot3;149.91557312;497.535736084
2014/12/05:16:37:34.000;Pivots4;1996.454223633;860.599609375
2014/12/05:16:37:34.500;Pivot2;1049.138183594;85.676651001
2014/12/05:16:37:35.000;Pivot2;266.235778809;749.091003418
2014/12/05:16:37:35.500;Pivot2;829.951721191;848.376403809
2014/12/05:16:37:36.000;Pivots4;1334.99987793;83.764266968
2014/12/05:16:37:36.500;Pivots4;2946.795654297;169.866760254
2014/12/05:16:37:37.000;Pivots4;1800.229736328;58.812923431
2014/12/05:16:37:37.500;Pivot2;1465.537353516;849.033935547
2014/12/05:16:37:38.000;Pivot2;460.31161499;904.991821289
2014/12/05:16:37:38.500;Pivots4;1910.240600586;378.218719482
2014/12/05:16:37:39.000;Pivot2;189.125640869;864.548034668
2014/12/05:16:37:39.500;Pivots4;704.906066895;455.037567139
2014/12/05:16:37:40.000;Pivots4;2652.596435547;249.617340088
2014/12/05:16:37:40.500;Pivot3;1505.555297852;867.049987793
2014/12/05:16:37:41.000;Pivot2;2785.64062500;425.351257324
2014/12/05:16:37:41.500;Pivot1;791.004882812;870.10357666
2014/12/05:16:37:42.000;Pivot2;2169.240722656;804.10546875
2014/12/05:16:37:42.500;Pivots4;1707.434936523;430.973266602
2014/12/05:16:37:43.000;Pivot1;129.537582397;731.891845703
2014/12/05:16:37:43.500;Pivot1;999.947265625;487.289611816
2014/12/05:16:37:44.000;Pivots4;521.260864258;146.247268677
2014/12/05:16:37:44.500;Pivots4;832.176208496;219.827423096
2014/12/05:16:37:45.000;Pivot1;827.268676758;196.005859375
2014/12/05:16:37:45.500;Pivot2;1497.052368164;711.876159668
2014/12/05:16:37:46.000;Pivot3;1873.723999023;443.011962891
2014/12/05:16:37:46.500;Pivot3;2573.369873047;53.804615021
2014/12/05:16:37:47.000;Pivot1;2919.139160156;750.438537598
2014/12/05:16:37:47.500;Pivot1;2535.124267578;80.003181458
2014/12/05:16:37:48.000;Pivots4;1566.304931641;708.48651123
2014/12/05:16:37:48.500;Pivots4;2485.898193359;155.36529541
2014/12/05:16:37:49.000;Pivots4;1383.524902344;419.253234863
2014/12/05:16:37:49.500;Pivot1;166.991378784;465.360046387
2014/12/05:16:37:50.000;Pivot1;1418.600952148;716.435180664
2014/12/05:16:37:50.500;Pivot2;2284.644287109;751.836975098
2014/12/05:16:37:51.000;Pivot1;1882.069946289;372.262573242
2014/12/05:16:37:51.500;Pivot3;1963.559814453;346.062072754
2014/12/05:16:37:52.000;Pivot3;1750.155517578;753.175048828
2014/12/05:16:37:52.500;Pivot2;2066.985839844;464.457763672
2014/12/05:16:37:53.000;Pivots4;2651.063476562;993.779602051
2014/12/05:16:37:53.500;Pivot3;1519.754272461;885.243041992
2014/12/05:16:37:54.000;Pivots4;2607.352539062;226.686538696
2014/12/05:16:37:54.500;Pivot2;932.710449219;338.052978516
2014/12/05:16:37:55.000;Pivot3;2192.336181641;676.996887207
2014/12/05:16:37:55.500;Pivot3;993.702270508;511.852020264
2014/12/05:16:37:56.000;Pivot2;2648.422851562;917.164245605
2014/12/05:16:37:56.500;Pivot3;2561.401367188;980.523681641
2014/12/05:16:37:57.000;Pivot3;112.03678894;450.364501953
2014/12/05:16:37:57.500;Pivot2;2659.383544922;372.663818359
2014/12/05:16:37:58.000;Pivot3;1993.761108398;712.566955566
2014/12/05:16:37:58.500;Pivot2;1715.655151367;172.878829956
2014/12/05:16:37:59.000;Pivot2;1097.54687500;851.473876953
2014/12/05:16:37:59.500;Pivot3;859.705627441;262.597839355
2014/12/05:16:38:00.000;Pivot1;2301.585449219;820.13281250
2014/12/05:16:38:00.500;Pivot1;1568.660522461;478.657104492
2014/12/05:16:38:01.000;Pivot2;1711.556274414;287.142822266
2014/12/05:16:38:01.500;Pivot1;425.577423096;578.084777832
2014/12/05:16:38:02.000;Pivot2;2678.677734375;231.303863525
2014/12/05:16:38:02.500;Pivot1;1806.721923828;876.264038086
2014/12/05:16:38:03.000;Pivot1;1717.971557617;905.657165527
2014/12/05:16:38:03.500;Pivot2;1377.04296875;827.430908203
2014/12/05:16:38:04.000;Pivot3;2182.524658203;893.03906250
2014/12/05:16:38:04.500;Pivots4;931.235778809;558.988037109
2014/12/05:16:38:05.000;Pivot3;1136.844482422;658.440490723
2014/12/05:16:38:05.500;Pivots4;944.900085449;922.90045166
2014/12/05:16:38:06.000;Pivot1;914.634765625;853.096496582
2014/12/05:16:38:06.500;Pivots4;1880.431762695;595.263366699
2014/12/05:16:38:07.000;Pivot3;2454.906738281;393.804962158
2014/12/05:16:38:07.500;Pivot1;1445.465942383;421.570983887
2014/12/05:16:38:08.000;Pivot1;2945.145751953;600.525817871
2014/12/05:16:38:08.500;Pivot1;1008.859558105;216.112533569
2014/12/05:16:38:09.000;Pivot3;2394.562255859;104.878814697
2014/12/05:16:38:09.500;Pivot2;2507.267578125;575.912902832
2014/12/05:16:38:10.000;Pivot3;1746.032714844;865.337341309
2014/12/05:16:38:10.500;Pivot1;2702.162109375;647.628845215
2014/12/05:16:38:11.000;Pivot2;467.334991455;247.314025879
2014/12/05:16:38:11.500;Pivot1;1486.419067383;800.503723145
2014/12/05:16:38:12.000;Pivot1;2944.318359375;223.101409912
2014/12/05:16:38:12.500;Pivot1;566.092712402;283.848907471
2014/12/05:16:38:13.000;Pivot3;1107.793701172;849.943115234
2014/12/05:16:38:13.500;Pivot2;1917.317016602;58.307777405
2014/12/05:16:38:14.000;Pivots4;2637.641357422;621.081420898
2014/12/05:16:38:14.500;Pivot1;1412.04284668;799.419921875
2014/12/05:16:38:15.000;Pivot1;2000.858764648;813.18750000
2014/12/05:16:38:15.500;Pivots4;327.016235352;118.538291931
2014/12/05:16:38:16.000;Pivot2;2642.368896484;302.414855957
2014/12/05:16:38:16.500;Pivot3;766.514709473;132.078521729
2014/12/05:16:38:17.000;Pivots4;2679.178466797;525.711425781
2014/12/05:16:38:17.500;Pivot1;2695.268798828;588.263244629
2014/12/05:16:38:18.000;Pivot1;769.14666748;103.833282471
2014/12/05:16:38:18.500;Pivot1;859.030883789;872.139404297
2014/12/05:16:38:19.000;Pivot1;1177.897949219;829.57232666
2014/12/05:16:38:19.500;Pivots4;2967.691650391;721.626220703
2014/12/05:16:38:20.000;Pivot3;1342.365356445;690.447021484
2014/12/05:16:38:20.500;Pivot2;891.895141602;579.928649902
2014/12/05:16:38:21.000;Pivots4;1591.66796875;827.936950684
2014/12/05:16:38:21.500;Pivots4;1326.893554688;463.82522583
2014/12/05:16:38:22.000;Pivots4;2098.476074219;718.222045898
2014/12/05:16:38:22.500;Pivot2;2566.019042969;912.402587891
2014/12/05:16:38:23.000;Pivot1;2683.130615234;407.311706543
2014/12/05:16:38:23.500;Pivots4;1295.633178711;891.825805664
2014/12/05:16:38:24.000;Pivot3;2413.419921875;430.937103271
2014/12/05:16:38:24.500;Pivot1;229.707107544;627.055358887
2014/12/05:16:38:25.000;Pivot1;543.397155762;188.182067871
2014/12/05:16:38:25.500;Pivot3;987.188110352;370.181365967
2014/12/05:16:38:26.000;Pivot3;2321.642578125;303.634643555
2014/12/05:16:38:26.500;Pivots4;1031.842285156;944.648376465
2014/12/05:16:38:27.000;Pivots4;2103.164550781;873.958374023
2014/12/05:16:38:27.500;Pivots4;731.106506348;598.293762207
2014/12/05:16:38:28.000;Pivot3;398.253173828;888.865539551
2014/12/05:16:38:28.500;Pivot3;997.33984375;542.283996582
2014/12/05:16:38:29.000;Pivots4;938.152282715;488.196685791
2014/12/05:16:38:29.500;Pivot1;1387.376098633;284.966400146
2014/12/05:16:38:30.000;Pivot3;481.833618164;55.378128052
2014/12/05:16:38:30.500;Pivot2;701.038269043;614.898742676
2014/12/05:16:38:31.000;Pivots4;804.42187500;274.192474365
2014/12/05:16:38:31.500;Pivot2;1218.781738281;247.188110352
2014/12/05:16:38:32.000;Pivots4;2418.246337891;531.312927246
2014/12/05:16:38:32.500;Pivot1;2096.372314453;336.365783691
2014/12/05:16:38:33.000;Pivot2;1377.919677734;129.237930298
2014/12/05:16:38:33.500;Pivot3;1119.837768555;342.73223877
2014/12/05:16:38:34.000;Pivot2;2305.487304688;475.440551758
2014/12/05:16:38:34.500;Pivots4;2257.22265625;221.076309204
2014/12/05:16:38:35.000;Pivot1;2458.224121094;658.09173584
2014/12/05:16:38:35.500;Pivots4;1201.169433594;160.363143921
2014/12/05:16:38:36.000;Pivot3;716.221008301;400.515716553
2014/12/05:16:38:36.500;Pivot1;315.265350342;933.107055664
2014/12/05:16:38:37.000;Pivots4;929.000671387;156.525863647
2014/12/05:16:38:37.500;Pivot3;300.57989502;207.215118408
2014/12/05:16:38:38.000;Pivot3;2968.083984375;762.421508789
2014/12/05:16:38:38.500;Pivot2;1320.938964844;112.885627747
2014/12/05:16:38:39.000;Pivot2;2847.058105469;776.196716309
2014/12/05:16:38:39.500;Pivot1;1136.277954102;200.242004395
2014/12/05:16:38:40.000;Pivot1;2402.17968750;607.438903809
2014/12/05:16:38:40.500;Pivot2;1823.832763672;390.630310059
2014/12/05:16:38:41.000;Pivot1;1758.17590332;976.530517578
2014/12/05:16:38:41.500;Pivots4;733.856811523;287.532836914
2014/12/05:16:38:42.000;Pivot1;617.393371582;137.701965332
2014/12/05:16:38:42.500;Pivot1;2757.839599609;431.767852783
2014/12/05:16:38:43.000;Pivot2;2711.009521484;287.81842041
2014/12/05:16:38:43.500;Pivot3;1246.598999023;145.747085571
2014/12/05:16:38:44.000;Pivot2;2792.239013672;711.685852051
2014/12/05:16:38:44.500;Pivot2;1127.850097656;562.024353027
2014/12/05:16:38:45.000;Pivot2;660.405395508;692.285949707
2014/12/05:16:38:45.500;Pivot2;1548.548950195;771.945007324
2014/12/05:16:38:46.000;Pivot3;2806.903808594;792.424438477
2014/12/05:16:38:46.500;Pivot3;2328.062255859;548.935668945
2014/12/05:16:38:47.000;Pivot3;1618.349609375;976.532165527
2014/12/05:16:38:47.500;Pivots4;511.532012939;711.672790527
2014/12/05:16:38:48.000;Pivots4;1155.992797852;941.066223145
2014/12/05:16:38:48.500;Pivot1;1377.16003418;872.14062500
2014/12/05:16:38:49.000;Pivot1;324.545349121;619.425842285
2014/12/05:16:38:49.500;Pivots4;580.910400391;390.308502197
2014/12/05:16:38:50.000;Pivot3;317.177368164;977.353027344
2014/12/05:16:38:50.500;Pivot2;1232.656494141;646.99609375
2014/12/05:16:38:51.000;Pivot3;1169.255493164;204.304290771
2014/12/05:16:38:51.500;Pivot3;1740.357666016;591.38281250
2014/12/05:16:38:52.000;Pivots4;1812.539794922;491.640899658
2014/12/05:16:38:52.500;Pivot3;2745.63671875;774.79498291
2014/12/05:16:38:53.000;Pivot3;2308.570556641;983.136779785
2014/12/05:16:38:53.500;Pivot2;903.294433594;853.862243652
2014/12/05:16:38:54.000;Pivot3;2467.857421875;245.184310913
2014/12/05:16:38:54.500;Pivots4;937.92175293;528.17010498
2014/12/05:16:38:55.000;Pivots4;166.652862549;573.196044922
2014/12/05:16:38:55.500;Pivot1;2187.867431641;340.214447021
2014/12/05:16:38:56.000;Pivot3;2240.406494141;786.565917969
2014/12/05:16:38:56.500;Pivots4;2326.363037109;392.13168335
2014/12/05:16:38:57.000;Pivot2;2420.781738281;433.724609375
2014/12/05:16:38:57.500;Pivot1;2323.466064453;358.472412109
2014/12/05:16:38:58.000;Pivot2;2548.067871094;142.378814697
2014/12/05:16:38:58.500;Pivot1;1783.517211914;469.61541748
2014/12/05:16:38:59.000;Pivot2;2813.162353516;151.090042114
2014/12/05:16:38:59.500;Pivot1;2099.761230469;404.473754883
2014/12/05:16:39:00.000;Pivots4;2491.604736328;909.554748535
2014/12/05:16:39:00.500;Pivot3;410.386260986;475.406982422
2014/12/05:16:39:01.000;Pivot1;1228.487915039;905.987731934
2014/12/05:16:39:01.500;Pivots4;1904.110961914;624.972229004
2014/12/05:16:39:02.000;Pivot1;817.934753418;985.08392334
2014/12/05:16:39:02.500;Pivot3;605.200805664;633.861328125
2014/12/05:16:39:03.000;Pivot2;818.13494873;55.385639191
2014/12/05:16:39:03.500;Pivots4;499.920257568;788.402954102
2014/12/05:16:39:04.000;Pivot1;1325.052978516;216.279174805
2014/12/05:16:39:04.500;Pivot1;2942.40625000;213.952209473
2014/12/05:16:39:05.000;Pivots4;2540.641357422;585.094726562
2014/12/05:16:39:05.500;Pivot3;2177.150146484;887.728759766
2014/12/05:16:39:06.000;Pivot1;1558.96862793;341.218292236
2014/12/05:16:39:06.500;Pivot1;728.057861328;529.863037109
2014/12/05:16:39:07.000;Pivot2;1223.761962891;876.106872559
2014/12/05:16:39:07.500;Pivot2;456.666107178;589.004638672
2014/12/05:16:39:08.000;Pivot2;299.601257324;564.52935791
2014/12/05:16:39:08.500;Pivot1;1971.759399414;206.57144165
2014/12/05:16:39:09.000;Pivot2;2435.916748047;729.159851074
2014/12/05:16:39:09.500;Pivot3;352.470947266;930.069091797
2014/12/05:16:39:10.000;Pivots4;2876.038574219;978.287841797
2014/12/05:16:39:10.500;Pivots4;2011.079223633;257.683074951
2014/12/05:16:39:11.000;Pivot2;1384.241088867;507.369567871
2014/12/05:16:39:11.500;Pivot3;390.114868164;616.10345459
2014/12/05:16:39:12.000;Pivot1;2991.889404297;841.453735352
2014/12/05:16:39:12.500;Pivot1;742.055053711;97.133674622
2014/12/05:16:39:13.000;Pivots4;1132.713378906;86.213165283
2014/12/05:16:39:13.500;Pivot3;2145.680664062;352.699310303
2014/12/05:16:39:14.000;Pivot2;1578.673950195;174.003952026
2014/12/05:16:39:14.500;Pivots4;248.946777344;757.308410645
2014/12/05:16:39:15.000;Pivot3;1756.986938477;493.652923584
2014/12/05:16:39:15.500;Pivot1;907.734741211;202.530319214
2014/12/05:16:39:16.000;Pivots4;129.275054932;453.698608398
2014/12/05:16:39:16.500;Pivot1;2887.825683594;563.616210938
2014/12/05:16:39:17.000;Pivots4;1122.56640625;280.759063721
2014/12/05:16:39:17.500;Pivot1;174.496826172;498.748931885
2014/12/05:16:39:18.000;Pivot3;1394.428222656;924.274536133
2014/12/05:16:39:18.500;Pivots4;2761.887207031;519.609680176
2014/12/05:16:39:19.000;Pivot1;2889.865722656;684.819519043
2014/12/05:16:39:19.500;Pivot2;2280.218994141;446.810272217
2014/12/05:16:39:20.000;Pivot3;1753.066894531;183.767044067
2014/12/05:16:39:20.500;Pivot2;1931.549316406;587.35748291
2014/12/05:16:39:21.000;Pivot1;2113.454101562;182.620071411
2014/12/05:16:39:21.500;Pivot2;2598.378662109;496.573272705
2014/12/05:16:39:22.000;Pivot1;1892.038208008;320.637084961
2014/12/05:16:39:22.500;Pivots4;1029.452758789;704.951904297
2014/12/05:16:39:23.000;Pivot3;413.442993164;231.331207275
2014/12/05:16:39:23.500;Pivot3;294.779388428;718.237670898
2014/12/05:16:39:24.000;Pivot1;1352.294189453;453.419494629
2014/12/05:16:39:24.500;Pivot2;2199.40234375;166.777130127
2014/12/05:16:39:25.000;Pivots4;1154.481079102;258.260131836
2014/12/05:16:39:25.500;Pivot1;1201.012329102;968.946899414
2014/12/05:16:39:26.000;Pivot3;1317.114501953;856.70526123
2014/12/05:16:39:26.500;Pivot1;1449.087890625;452.463439941
2014/12/05:16:39:27.000;Pivot2;1272.225830078;388.603668213
2014/12/05:16:39:27.500;Pivot3;547.975708008;191.721099854
2014/12/05:16:39:28.000;Pivots4;1233.251342773;122.434043884
2014/12/05:16:39:28.500;Pivot1;1499.10546875;827.320861816
2014/12/05:16:39:29.000;Pivots4;1238.424682617;142.283096313
2014/12/05:16:39:29.500;Pivot3;840.258544922;694.780883789
2014/12/05:16:39:30.000;Pivot3;868.096618652;410.698760986
2014/12/05:16:39:30.500;Pivot3;1425.341796875;500.471130371
2014/12/05:16:39:31.000;Pivot2;1053.884521484;86.947731018
2014/12/05:16:39:31.500;Pivot2;2365.18359375;267.281219482
2014/12/05:16:39:32.000;Pivot1;2915.047363281;138.548202515
2014/12/05:16:39:32.500;Pivots4;2928.218505859;316.888214111
2014/12/05:16:39:33.000;Pivots4;503.629302979;454.301757812
2014/12/05:16:39:33.500;Pivot2;915.170837402;246.996810913
2014/12/05:16:39:34.000;Pivot3;1565.207641602;488.62713623
2014/12/05:16:39:34.500;Pivot3;1720.587036133;226.110305786
2014/12/05:16:39:35.000;Pivot3;2200.438720703;161.040161133
2014/12/05:16:39:35.500;Pivots4;2858.815673828;166.583908081
2014/12/05:16:39:36.000;Pivots4;466.397827148;441.901947021
2014/12/05:16:39:36.500;Pivot2;2106.24609375;913.501037598
2014/12/05:16:39:37.000;Pivots4;1581.73046875;173.872741699
2014/12/05:16:39:37.500;Pivot3;2924.695800781;267.690002441
2014/12/05:16:39:38.000;Pivot2;2990.141601562;350.197021484
2014/12/05:16:39:38.500;Pivot1;1723.101074219;999.616027832
2014/12/05:16:39:39.000;Pivot1;2810.392822266;70.371131897
2014/12/05:16:39:39.500;Pivot2;2762.402587891;86.391990662
2014/12/05:16:39:40.000;Pivot3;923.893676758;614.802490234
2014/12/05:16:39:40.500;Pivot1;1248.911254883;659.469970703
2014/12/05:16:39:41.000;Pivot3;162.695800781;123.692314148
2014/12/05:16:39:41.500;Pivots4;2917.662353516;329.215087891
2014/12/05:16:39:42.000;Pivot2;2299.219970703;927.014282227
2014/12/05:16:39:42.500;Pivots4;413.372680664;486.304534912
2014/12/05:16:39:43.000;Pivot1;2465.801757812;629.612487793
2014/12/05:16:39:43.500;Pivots4;2202.644287109;876.317810059
2014/12/05:16:39:44.000;Pivot2;956.977783203;755.130554199
2014/12/05:16:39:44.500;Pivots4;727.958740234;723.817993164
2014/12/05:16:39:45.000;Pivot2;2473.665283203;548.748901367
2014/12/05:16:39:45.500;Pivot3;858.672424316;767.326538086
2014/12/05:16:39:46.000;Pivot2;1337.75000000;880.150146484
2014/12/05:16:39:46.500;Pivot1;434.491760254;766.752441406
2014/12/05:16:39:47.000;Pivots4;2643.258056641;855.352966309
2014/12/05:16:39:47.500;Pivot2;1396.540649414;845.760009766
2014/12/05:16:39:48.000;Pivot2;469.868347168;239.209884644
2014/12/05:16:39:48.500;Pivot1;684.846008301;582.216552734
2014/12/05:16:39:49.000;Pivot3;293.076171875;966.62689209
2014/12/05:16:39:49.500;Pivot3;1659.498657227;610.007446289
2014/12/05:16:39:50.000;Pivot3;1408.319824219;631.643188477
2014/12/05:16:39:50.500;Pivot1;1797.480957031;183.181015015
2014/12/05:16:39:51.000;Pivot2;292.775695801;73.145111084
2014/12/05:16:39:51.500;Pivot1;1685.710083008;992.406982422
